card_id,customer_id,card_number,expiry_date,credit_limit,current_balance,available_credit,issue_date,card_type,status
CARD001627,CUST002793,4491691778641506,2028-03-16,9869,3119,6750,2019-08-31,American Express,Active
CARD001628,CUST000396,1943828301333410,2027-01-10,9444,6385,3059,2017-09-03,Visa,Active
CARD001629,CUST003222,1375535930633328,2029-09-02,6056,819,5237,2025-07-21,Visa,Active
CARD001630,CUST003430,9294107363645595,2029-08-25,7114,435,6679,2024-12-03,MasterCard,Active
CARD001631,CUST003579,0998028123644067,2029-11-26,10859,3118,7741,2024-07-22,MasterCard,Active
CARD001632,CUST004718,7212317823279734,2028-04-15,9034,4057,4977,2022-11-08,American Express,Active
CARD001633,CUST003661,0625370110052902,2030-04-01,3171,1659,1512,2025-03-02,Visa,Active
CARD001634,CUST001520,8988316013175074,2026-10-29,1000,236,764,2024-04-29,MasterCard,Active
CARD001635,CUST003225,0748195578428691,2025-12-03,6458,2598,3860,2025-01-16,American Express,Active
CARD001636,CUST001259,3302769529890200,2027-02-25,7095,3515,3580,2023-06-04,Visa,Inactive
CARD001637,CUST000867,1305738688355337,2026-10-03,2096,198,1898,2023-09-05,Visa,Active
CARD001638,CUST003256,0489888551543886,2029-04-06,2671,1933,738,2025-09-16,MasterCard,Active
CARD001639,CUST000053,1589962487764811,2026-06-10,10740,4641,6099,2023-05-16,MasterCard,Active
CARD001640,CUST004821,4648228078680653,2030-05-17,10507,1368,9139,2016-05-30,MasterCard,Active
CARD001641,CUST003865,2874073432173056,2029-08-15,3480,1524,1956,2021-09-28,American Express,Active
CARD001642,CUST004727,4700316545623910,2026-01-13,17496,12510,4986,2025-06-25,American Express,Active
CARD001643,CUST001670,8689078287515510,2027-10-19,14645,5811,8834,2024-10-30,Visa,Blocked
CARD001644,CUST002736,6966943713310556,2028-07-06,9538,4856,4682,2018-02-05,American Express,Active
CARD001645,CUST003601,1943391608280722,2027-05-27,13272,1621,11651,2016-09-15,American Express,Inactive
CARD001646,CUST003235,3678656258009334,2026-10-22,10343,7347,2996,2023-02-13,MasterCard,Active
CARD001647,CUST001805,2746261818195564,2029-04-14,7340,1856,5484,2019-10-14,Visa,Active
CARD001648,CUST000137,7358730077497682,2030-04-23,8976,1052,7924,2022-03-16,MasterCard,Active
CARD001649,CUST001061,2013216804185813,2027-03-02,11382,8543,2839,2025-08-01,Visa,Active
CARD001650,CUST004952,0400445403194514,2028-12-27,1373,458,915,2024-07-31,American Express,Inactive
CARD001651,CUST004564,1453873502659577,2029-08-11,9554,6273,3281,2018-08-20,Visa,Active
CARD001652,CUST001211,4222290379755281,2029-02-13,15779,972,14807,2022-08-14,MasterCard,Active
CARD001653,CUST002733,7032554767837539,2027-10-28,9367,6656,2711,2023-10-25,Visa,Active
CARD001654,CUST002336,9184236408994153,2026-10-06,7801,4649,3152,2021-09-26,MasterCard,Active
CARD001655,CUST002228,4033575987874488,2027-06-27,1000,205,795,2025-03-16,MasterCard,Active
CARD001656,CUST004784,3133568100653173,2027-03-30,4951,3952,999,2018-06-18,American Express,Blocked
CARD001657,CUST001951,7094031178524126,2025-12-29,9292,4327,4965,2025-05-21,American Express,Active
CARD001658,CUST003849,6392048736632980,2027-02-21,9849,3130,6719,2022-05-24,American Express,Active
CARD001659,CUST003491,7079378843234704,2029-06-03,7422,3660,3762,2018-03-19,Visa,Active
CARD001660,CUST002819,1615102449339879,2026-06-10,13110,3868,9242,2021-10-29,MasterCard,Active
CARD001661,CUST003304,2532462048372402,2029-10-16,14803,9724,5079,2025-07-17,MasterCard,Active
CARD001662,CUST003285,0185772230843606,2026-02-07,10240,6532,3708,2022-04-13,Visa,Active
CARD001663,CUST000618,5902615408638906,2025-10-24,9551,1424,8127,2022-09-10,MasterCard,Active
CARD001664,CUST002827,5407243954269105,2026-07-14,5333,283,5050,2025-03-15,American Express,Active
CARD001665,CUST001339,2167468122514004,2027-01-02,8832,5944,2888,2025-01-12,American Express,Active
CARD001666,CUST002768,1507995857276020,2028-04-27,9085,2055,7030,2023-08-06,Visa,Active
CARD001667,CUST003173,9717995648099153,2030-05-14,5262,1784,3478,2021-07-28,American Express,Active
CARD001668,CUST000767,8745622107666119,2030-09-11,1000,742,258,2023-08-17,American Express,Active
CARD001669,CUST002528,6950865246162924,2028-01-05,15298,6594,8704,2022-05-28,Visa,Active
CARD001670,CUST001206,0647616093206638,2027-09-12,11840,5960,5880,2025-05-09,Visa,Active
CARD001671,CUST004774,6411837267247666,2029-08-28,8883,4089,4794,2021-04-21,American Express,Active
CARD001672,CUST001145,7389589305880345,2029-11-25,14631,5888,8743,2021-10-13,Visa,Active
CARD001673,CUST003051,1959047952151893,2026-08-29,7053,4398,2655,2025-09-02,American Express,Active
CARD001674,CUST003248,7092477726989199,2029-10-26,12117,2554,9563,2024-10-04,Visa,Active
CARD001675,CUST000463,1448309927343190,2029-10-29,9361,2786,6575,2022-03-14,MasterCard,Active
CARD001676,CUST003395,7618667629531865,2029-01-17,7756,6163,1593,2024-08-27,MasterCard,Active
CARD001677,CUST002197,0301217196444218,2030-02-13,5089,2430,2659,2025-07-11,Visa,Active
CARD001678,CUST004105,2202556007228322,2026-06-05,8523,4816,3707,2021-01-13,American Express,Active
CARD001679,CUST002712,6403267791769624,2029-03-04,9608,1046,8562,2025-09-06,MasterCard,Active
CARD001680,CUST004285,5198665691204496,2029-02-28,7481,4095,3386,2023-03-11,Visa,Active
CARD001681,CUST000769,6204168860349147,2026-11-04,7580,5918,1662,2025-08-08,American Express,Active
CARD001682,CUST003875,4390167435321582,2030-07-09,6737,3681,3056,2024-12-27,MasterCard,Inactive
CARD001683,CUST004619,2292642643975887,2029-02-18,10793,6375,4418,2021-11-26,Visa,Active
CARD001684,CUST002634,5193021373058718,2026-06-30,4658,2053,2605,2025-01-22,Visa,Active
CARD001685,CUST002255,0714290320715949,2027-08-13,1460,892,568,2025-07-02,Visa,Active
CARD001686,CUST000934,1915678304670565,2028-03-14,10613,6149,4464,2024-09-02,MasterCard,Active
CARD001687,CUST000829,0655462623239862,2027-07-29,9971,1006,8965,2024-01-28,MasterCard,Active
CARD001688,CUST000437,8334096936066509,2027-11-04,9018,6009,3009,2024-08-29,Visa,Active
CARD001689,CUST003549,6043321677767606,2026-10-08,12038,9609,2429,2025-07-12,American Express,Active
CARD001690,CUST001673,1057490088416613,2026-08-10,9258,6362,2896,2025-08-21,American Express,Active
CARD001691,CUST002479,7546717372403630,2027-06-12,2646,1870,776,2025-03-27,MasterCard,Active
CARD001692,CUST001689,1414419895955068,2028-04-24,14013,6729,7284,2021-05-03,American Express,Active
CARD001693,CUST002597,7365250680692434,2029-12-02,6890,4545,2345,2025-06-29,American Express,Active
CARD001694,CUST001307,8070425661529445,2030-02-11,8919,3631,5288,2025-08-29,Visa,Active
CARD001695,CUST003195,3711489638825128,2029-04-30,9852,1526,8326,2016-10-14,Visa,Active
CARD001696,CUST002125,7559566523062376,2029-09-25,9898,3393,6505,2021-12-30,Visa,Active
CARD001697,CUST002653,8926555112756043,2030-03-31,9702,7648,2054,2023-11-22,American Express,Active
CARD001698,CUST003300,1376239611354099,2029-03-16,7701,721,6980,2020-07-19,MasterCard,Active
CARD001699,CUST003616,0435342460236580,2030-03-11,7798,1128,6670,2021-02-09,American Express,Active
CARD001700,CUST000021,7389344680025671,2027-12-27,9039,5216,3823,2025-09-14,MasterCard,Active
CARD001701,CUST002000,8150127592909224,2026-05-03,9034,5336,3698,2025-03-22,MasterCard,Active
CARD001702,CUST002575,8332932207093318,2026-08-20,1763,246,1517,2024-11-05,MasterCard,Active
CARD001703,CUST004720,4876617335137437,2026-11-07,3203,158,3045,2023-10-24,American Express,Active
CARD001704,CUST001804,1475481662421604,2030-05-15,12559,8728,3831,2024-01-04,American Express,Active
CARD001705,CUST004746,2072243531173788,2026-04-29,8301,4306,3995,2022-02-07,Visa,Inactive
CARD001706,CUST001296,3536998409088118,2025-11-14,7589,71,7518,2022-08-23,American Express,Active
CARD001707,CUST003961,4049169156110192,2030-04-23,9187,1927,7260,2024-06-18,American Express,Active
CARD001708,CUST000592,8083273597744792,2030-07-25,7452,4159,3293,2024-06-29,American Express,Active
CARD001709,CUST001407,0379155902004401,2028-05-31,9114,1738,7376,2023-09-01,MasterCard,Active
CARD001710,CUST000222,2598063512246068,2029-01-16,5024,502,4522,2019-09-15,Visa,Active
CARD001711,CUST000445,7341760235547172,2028-02-04,6297,116,6181,2023-03-26,American Express,Active
CARD001712,CUST001242,9517839403648671,2030-06-15,8674,3310,5364,2025-09-05,Visa,Active
CARD001713,CUST004474,8341932790071917,2025-10-08,6871,3762,3109,2025-06-30,Visa,Active
CARD001714,CUST000859,9930718147314305,2027-07-27,9635,497,9138,2023-10-24,Visa,Active
CARD001715,CUST004026,5652273534698741,2027-03-15,7597,2706,4891,2023-12-05,Visa,Active
CARD001716,CUST002752,2832443594919207,2026-12-19,7656,4746,2910,2025-06-02,MasterCard,Active
CARD001717,CUST004716,7608770418697255,2026-09-20,8276,4194,4082,2024-12-25,MasterCard,Active
CARD001718,CUST002237,9999928384156167,2030-01-30,4730,1723,3007,2025-01-04,American Express,Active
CARD001719,CUST002453,5058346756441502,2030-06-09,13339,311,13028,2024-09-02,American Express,Active
CARD001720,CUST003053,0922694232088712,2028-10-11,12289,8090,4199,2022-06-10,American Express,Active
CARD001721,CUST002783,9022491024609588,2029-11-22,6074,4008,2066,2021-06-10,Visa,Active
CARD001722,CUST000613,6872515766271148,2025-12-17,15859,9107,6752,2024-10-13,American Express,Active
CARD001723,CUST001656,4905776423769210,2027-05-08,9767,1739,8028,2022-05-07,American Express,Active
CARD001724,CUST000995,1952181376984171,2028-02-03,15112,2038,13074,2020-08-22,Visa,Active
CARD001725,CUST002560,6020536357274434,2028-10-17,11935,3474,8461,2024-02-22,MasterCard,Active
CARD001726,CUST000731,6536799166661980,2028-08-31,6135,738,5397,2024-12-23,Visa,Active
CARD001727,CUST004050,6028282840355849,2029-07-28,9441,1830,7611,2023-12-27,American Express,Active
CARD001728,CUST004637,6447793414116418,2026-07-17,3138,190,2948,2023-01-01,American Express,Inactive
CARD001729,CUST003826,3654716136244513,2027-07-23,8134,3778,4356,2022-11-03,American Express,Active
CARD001730,CUST003208,6929658223832763,2026-07-20,10913,5074,5839,2024-12-17,American Express,Active
CARD001731,CUST002205,3947598343120713,2025-12-22,5919,1587,4332,2022-01-20,Visa,Active
CARD001732,CUST003695,7487917913560438,2026-05-25,6267,1123,5144,2025-08-05,Visa,Active
CARD001733,CUST003653,3298749993254879,2027-09-25,10905,2223,8682,2025-09-23,Visa,Active
CARD001734,CUST003058,2418594011940678,2028-02-10,14959,9147,5812,2023-08-15,MasterCard,Active
CARD001735,CUST004820,2487891895262834,2029-03-08,7464,97,7367,2023-11-02,MasterCard,Active
CARD001736,CUST003955,1139805034773924,2026-06-21,10119,4675,5444,2023-04-18,MasterCard,Active
CARD001737,CUST000466,0713177046231429,2027-01-28,8318,4132,4186,2025-02-12,American Express,Active
CARD001738,CUST004220,5744924276351694,2026-05-30,6050,2334,3716,2023-08-19,American Express,Active
CARD001739,CUST001464,5020103827900015,2026-02-26,1000,769,231,2022-08-09,American Express,Active
CARD001740,CUST001383,0996743345474125,2026-01-11,2963,2256,707,2018-01-26,MasterCard,Inactive
CARD001741,CUST004385,8839952303698197,2030-09-17,10291,4716,5575,2025-01-24,Visa,Active
CARD001742,CUST000158,4240651786063177,2026-11-30,10923,721,10202,2024-09-21,MasterCard,Active
CARD001743,CUST002345,0710794744014746,2030-09-18,11943,5194,6749,2024-11-29,Visa,Active
CARD001744,CUST004311,1808024978297409,2028-12-22,12638,3279,9359,2021-01-08,Visa,Active
CARD001745,CUST004254,3828437205495278,2027-05-31,9802,4492,5310,2021-04-09,Visa,Active
CARD001746,CUST000186,7050356488735640,2027-10-04,9118,6724,2394,2024-02-24,MasterCard,Active
CARD001747,CUST001003,6854221389908358,2030-08-08,14007,8603,5404,2025-06-03,Visa,Active
CARD001748,CUST004073,6749366078788930,2027-09-28,8948,6595,2353,2022-09-09,American Express,Active
CARD001749,CUST002656,5192715894077030,2025-10-26,13765,10403,3362,2022-11-24,American Express,Active
CARD001750,CUST000401,8964287890870569,2025-11-30,7436,1043,6393,2022-04-29,MasterCard,Active
CARD001751,CUST002802,5908726570455164,2025-10-12,4952,2641,2311,2021-03-15,Visa,Active
CARD001752,CUST003764,3901182558832029,2029-02-15,10671,7014,3657,2025-04-11,Visa,Blocked
CARD001753,CUST003212,4643808173971995,2030-07-20,10975,6637,4338,2024-10-03,Visa,Active
CARD001754,CUST000782,4916472079540090,2026-05-09,12723,6802,5921,2019-01-30,Visa,Active
CARD001755,CUST004735,1358365086779543,2028-03-01,12779,7246,5533,2025-02-05,Visa,Blocked
CARD001756,CUST002567,3553627732187613,2026-02-07,11028,5347,5681,2022-05-30,American Express,Active
CARD001757,CUST002423,0879114179540184,2027-09-11,8226,4743,3483,2025-05-20,MasterCard,Active
CARD001758,CUST002140,5838978309028497,2028-04-30,6645,3910,2735,2023-09-09,MasterCard,Active
CARD001759,CUST001905,7530483528125189,2029-04-16,10507,1022,9485,2018-06-04,American Express,Active
CARD001760,CUST001251,9646374121357000,2025-11-29,6491,3964,2527,2022-10-27,MasterCard,Active
CARD001761,CUST002067,0344187574776102,2026-12-13,8362,1768,6594,2023-05-11,American Express,Active
CARD001762,CUST002808,8208991853582576,2030-07-22,6298,4261,2037,2020-09-14,American Express,Active
CARD001763,CUST000060,0777754829683261,2027-08-22,5772,2054,3718,2025-03-02,MasterCard,Active
CARD001764,CUST004238,0120169852119981,2030-09-03,7385,773,6612,2024-06-17,Visa,Active
CARD001765,CUST001114,3493845833919552,2026-07-27,10846,649,10197,2017-10-24,Visa,Active
CARD001766,CUST003133,7782519438876251,2030-01-23,6949,3497,3452,2025-04-20,Visa,Active
CARD001767,CUST003582,4127806271354125,2027-05-27,1687,555,1132,2021-09-12,Visa,Active
CARD001768,CUST001329,6748752847022042,2028-04-05,5757,2685,3072,2025-06-03,Visa,Active
CARD001769,CUST002120,3227218577399788,2030-02-07,11756,7033,4723,2023-12-25,MasterCard,Active
CARD001770,CUST001304,9460865200526073,2027-08-01,10410,7283,3127,2024-10-14,Visa,Active
CARD001771,CUST002115,0028175274347569,2025-10-19,6545,2166,4379,2025-09-17,MasterCard,Active
CARD001772,CUST002071,9403773632433252,2028-06-08,8666,1704,6962,2024-09-12,American Express,Active
CARD001773,CUST004196,7876347141542718,2026-07-02,4055,2393,1662,2025-04-02,American Express,Active
CARD001774,CUST003127,7984931952182773,2026-11-28,10127,5530,4597,2021-12-22,MasterCard,Active
CARD001775,CUST001349,1527151024545847,2027-12-08,5962,3625,2337,2025-06-22,American Express,Active
CARD001776,CUST000831,6230891953861762,2029-02-26,7625,1527,6098,2023-04-29,Visa,Active
CARD001777,CUST003337,1375688840091007,2027-11-05,10852,5557,5295,2020-05-13,American Express,Active
CARD001778,CUST001551,9545811170709131,2028-05-21,13714,1989,11725,2023-08-16,Visa,Active
CARD001779,CUST001010,4724079026324819,2029-02-14,8649,6206,2443,2023-02-12,Visa,Active
CARD001780,CUST001795,0821179669343217,2026-01-25,6891,3985,2906,2024-07-09,MasterCard,Active
CARD001781,CUST004336,2837996826256107,2030-01-05,1863,1062,801,2024-03-07,Visa,Active
CARD001782,CUST000700,8969156397163750,2029-09-30,4643,1730,2913,2025-04-22,Visa,Active
CARD001783,CUST004083,0526799737108288,2027-07-08,11491,16,11475,2025-06-02,American Express,Active
CARD001784,CUST003772,6148911375363622,2028-07-11,6136,2096,4040,2024-03-21,American Express,Active
CARD001785,CUST004801,3969833666158322,2028-07-05,2964,1745,1219,2024-07-04,American Express,Active
CARD001786,CUST002129,3921527629272331,2028-07-09,12749,4665,8084,2023-08-31,American Express,Active
CARD001787,CUST002268,0731092998251396,2028-10-20,7594,414,7180,2019-12-25,American Express,Active
CARD001788,CUST001000,5215337189738712,2028-12-16,3110,511,2599,2022-05-01,Visa,Active
CARD001789,CUST004093,5944086570888603,2029-05-24,1404,724,680,2025-09-09,Visa,Inactive
CARD001790,CUST001196,6923605695697818,2027-05-07,6507,1603,4904,2024-08-18,MasterCard,Inactive
CARD001791,CUST000815,7031878243315930,2030-07-03,7820,4539,3281,2021-04-06,Visa,Active
CARD001792,CUST000880,7637152604574639,2030-05-21,12626,3528,9098,2023-09-11,American Express,Active
CARD001793,CUST004971,5033850143952990,2029-06-23,6364,2311,4053,2025-07-31,MasterCard,Active
CARD001794,CUST002471,4877466348990007,2028-07-19,14964,2459,12505,2023-02-04,MasterCard,Active
CARD001795,CUST002929,7015314878936147,2027-01-11,5405,3584,1821,2025-02-16,American Express,Blocked
CARD001796,CUST002907,9441801006572053,2027-04-17,2592,51,2541,2017-08-06,American Express,Active
CARD001797,CUST004384,6302684201404622,2030-04-02,16341,12156,4185,2021-10-29,American Express,Active
CARD001798,CUST003966,8201312889467048,2030-09-21,7870,5465,2405,2022-06-01,Visa,Active
CARD001799,CUST000551,7778481414150726,2028-09-28,9340,5026,4314,2019-09-04,MasterCard,Active
CARD001800,CUST004554,1243367800507372,2030-05-03,11380,9087,2293,2021-12-07,Visa,Inactive
CARD001801,CUST001825,8378773421200137,2028-12-29,11499,1148,10351,2022-06-10,American Express,Active
CARD001802,CUST000884,2129494207784230,2027-05-26,10474,5016,5458,2019-11-27,Visa,Active
CARD001803,CUST002840,7553203849845454,2029-12-06,7494,1314,6180,2023-04-02,Visa,Inactive
CARD001804,CUST004614,9131127481271643,2028-09-27,17185,7935,9250,2022-08-06,American Express,Active
CARD001805,CUST004035,4358463523397480,2027-09-06,10710,4149,6561,2022-12-19,MasterCard,Active
CARD001806,CUST000212,4964431097556452,2029-08-01,6091,1224,4867,2025-05-11,Visa,Active
CARD001807,CUST002320,2551841800152569,2027-01-11,7609,1911,5698,2024-09-24,MasterCard,Active
CARD001808,CUST004519,3327084258780758,2026-12-16,9372,5562,3810,2021-08-10,Visa,Active
CARD001809,CUST003005,8490603011803305,2026-09-02,10978,821,10157,2019-11-25,MasterCard,Active
CARD001810,CUST003018,0647861015224166,2026-05-31,11595,8158,3437,2024-04-26,Visa,Active
CARD001811,CUST004039,0357111778034701,2028-11-01,2973,969,2004,2022-06-01,MasterCard,Active
CARD001812,CUST001496,5090661680496307,2030-03-06,3373,2684,689,2025-09-11,MasterCard,Active
CARD001813,CUST001884,0561080736338631,2030-08-06,7105,974,6131,2023-11-23,MasterCard,Active
CARD001814,CUST001439,1491541732965312,2026-12-16,9910,5249,4661,2025-03-15,American Express,Active
CARD001815,CUST000468,8630204367397658,2026-01-19,9034,2579,6455,2022-03-15,MasterCard,Inactive
CARD001816,CUST000821,0101741394395106,2029-03-19,1622,735,887,2024-05-18,Visa,Active
CARD001817,CUST002383,0242074683811354,2025-12-07,12264,8207,4057,2025-05-07,Visa,Active
CARD001818,CUST004604,9395090624802637,2030-02-06,1000,306,694,2022-07-22,Visa,Active
CARD001819,CUST000687,2630844214908956,2026-12-27,14123,5631,8492,2023-03-23,American Express,Active
