account_id,customer_id,account_type,account_number,current_balance,open_date,interest_rate,status
ACC004718,CUST003058,Savings,712572348661,25886.65,2022-08-24,0.0161,Active
ACC004719,CUST003059,Money Market,725949432398,3888.44,2025-09-17,0.0313,Dormant
ACC004720,CUST003059,Checking,482282186822,3253.93,2024-01-31,0.0001,Active
ACC004721,CUST003060,Checking,901583815393,8033.03,2022-02-19,0.0001,Active
ACC004722,CUST003061,Checking,947577851311,6111.81,2017-10-24,0.0001,Active
ACC004723,CUST003062,Savings,716800642120,25157.61,2023-10-17,0.0116,Active
ACC004724,CUST003062,Money Market,016561270584,21475.94,2025-09-23,0.0221,Active
ACC004725,CUST003062,Savings,898399324569,5973.18,2023-01-13,0.0251,Active
ACC004726,CUST003062,Checking,443573566168,2206.63,2024-03-16,0.0001,Active
ACC004727,CUST003063,Checking,230504636058,5194.5,2020-11-26,0.0001,Active
ACC004728,CUST003064,Checking,708152115073,9071.96,2021-03-08,0.0001,Active
ACC004729,CUST003065,Savings,504526580290,9698.92,2020-02-05,0.0142,Active
ACC004730,CUST003066,Checking,758497044403,5264.25,2024-07-15,0.0001,Active
ACC004731,CUST003067,Checking,774570853301,0.0,2025-02-27,0.0001,Active
ACC004732,CUST003067,Savings,958689959847,8504.33,2018-07-30,0.0262,Active
ACC004733,CUST003068,Checking,676869102744,9148.69,2025-05-07,0.0001,Active
ACC004734,CUST003069,Savings,375145313714,25211.49,2021-09-10,0.0158,Dormant
ACC004735,CUST003070,Checking,126490660317,4682.81,2024-10-20,0.0001,Active
ACC004736,CUST003071,Savings,733792232512,8017.01,2023-11-27,0.0207,Closed
ACC004737,CUST003071,Checking,521892721072,3300.64,2024-10-30,0.0001,Active
ACC004738,CUST003071,CD,594969093002,18152.26,2023-03-13,0.0295,Active
ACC004739,CUST003072,Checking,979499000749,7741.94,2025-04-03,0.0001,Active
ACC004740,CUST003073,Savings,363234581170,8631.92,2021-05-31,0.0211,Active
ACC004741,CUST003073,Checking,571861096342,7559.93,2020-06-20,0.0001,Active
ACC004742,CUST003073,Money Market,612699897327,0.0,2023-10-03,0.0291,Active
ACC004743,CUST003074,CD,953406681648,14841.57,2019-04-06,0.0434,Active
ACC004744,CUST003075,Checking,875939102912,2710.51,2020-02-15,0.0001,Active
ACC004745,CUST003076,Checking,047729109596,9664.26,2024-03-02,0.0001,Active
ACC004746,CUST003076,Checking,754621624483,7856.45,2025-07-12,0.0001,Active
ACC004747,CUST003076,Checking,802339694130,6673.2,2025-04-05,0.0001,Active
ACC004748,CUST003076,Savings,777614997165,20343.46,2024-06-19,0.0115,Active
ACC004749,CUST003077,Savings,309468004004,0.0,2024-11-08,0.0127,Active
ACC004750,CUST003078,Savings,865503445365,25541.4,2019-04-10,0.017,Active
ACC004751,CUST003079,Checking,557776268540,4223.62,2025-07-25,0.0001,Active
ACC004752,CUST003080,Checking,814204651180,5670.37,2025-08-04,0.0001,Active
ACC004753,CUST003081,Checking,459873591146,7245.76,2025-08-30,0.0001,Active
ACC004754,CUST003082,Checking,083741406211,3127.89,2025-01-05,0.0001,Dormant
ACC004755,CUST003082,Checking,607091727717,3810.91,2017-02-27,0.0001,Active
ACC004756,CUST003082,Checking,925794060891,12448.51,2024-01-07,0.0001,Active
ACC004757,CUST003082,Checking,132785217009,3364.45,2019-01-02,0.0001,Active
ACC004758,CUST003082,Savings,457107474237,30979.83,2020-06-03,0.0272,Active
ACC004759,CUST003083,Checking,663202773475,2696.82,2024-06-26,0.0001,Active
ACC004760,CUST003084,Checking,617106567484,4519.86,2024-05-31,0.0001,Active
ACC004761,CUST003084,Checking,680748911023,1569.7,2022-06-20,0.0001,Active
ACC004762,CUST003084,Checking,629976157435,6803.03,2023-06-22,0.0001,Active
ACC004763,CUST003085,Savings,104506745827,19152.54,2017-11-04,0.0156,Active
ACC004764,CUST003086,Money Market,758202410063,40570.63,2023-10-25,0.0365,Active
ACC004765,CUST003086,Savings,273710528374,6661.89,2020-02-08,0.0193,Active
ACC004766,CUST003086,Checking,417021655473,9047.35,2019-01-04,0.0001,Active
ACC004767,CUST003087,Checking,369341847066,5841.02,2024-06-05,0.0001,Active
ACC004768,CUST003087,Savings,638040707936,9028.08,2025-05-19,0.0214,Active
ACC004769,CUST003088,Checking,299836250676,1547.62,2021-02-06,0.0001,Active
ACC004770,CUST003089,Checking,694818352678,7639.37,2023-04-29,0.0001,Active
ACC004771,CUST003089,CD,588290374940,13702.89,2020-07-14,0.042,Active
ACC004772,CUST003089,Savings,127252534673,4276.8,2025-04-04,0.0243,Active
ACC004773,CUST003089,Checking,905829241764,8723.25,2021-07-19,0.0001,Active
ACC004774,CUST003089,Savings,591035886315,21561.85,2017-11-26,0.0111,Active
ACC004775,CUST003089,Checking,261172217863,4227.52,2025-03-27,0.0001,Active
ACC004776,CUST003089,Checking,126032206387,6311.21,2021-01-01,0.0001,Active
ACC004777,CUST003090,Savings,056475923196,28380.5,2021-04-17,0.0283,Active
ACC004778,CUST003091,Money Market,123559260511,41352.28,2019-01-20,0.0245,Active
ACC004779,CUST003092,Checking,282721049208,851.0,2024-11-17,0.0001,Active
ACC004780,CUST003092,Checking,171771816435,3792.6,2025-09-19,0.0001,Active
ACC004781,CUST003093,Savings,580274468820,21324.17,2023-01-14,0.0238,Active
ACC004782,CUST003094,CD,999434965158,19535.67,2018-12-15,0.0297,Closed
ACC004783,CUST003095,Checking,147787710375,1985.93,2025-07-30,0.0001,Active
ACC004784,CUST003096,Savings,996193807836,25793.07,2024-12-25,0.0152,Active
ACC004785,CUST003096,Checking,859754348092,5615.91,2025-02-16,0.0001,Active
ACC004786,CUST003096,Checking,565425268202,5537.58,2025-03-29,0.0001,Active
ACC004787,CUST003097,Savings,065762243147,18139.0,2025-01-06,0.0263,Active
ACC004788,CUST003098,Money Market,583586772973,14963.09,2022-06-29,0.0365,Active
ACC004789,CUST003099,Checking,618540546911,2348.08,2022-06-25,0.0001,Active
ACC004790,CUST003100,Checking,375448405865,6958.65,2024-04-24,0.0001,Dormant
ACC004791,CUST003101,Money Market,272587957920,34325.24,2024-11-03,0.0255,Active
ACC004792,CUST003102,Checking,948759894426,6294.57,2023-09-03,0.0001,Active
ACC004793,CUST003102,Savings,252145413948,22896.17,2024-07-23,0.0215,Closed
ACC004794,CUST003103,Savings,361063758738,0.0,2025-01-31,0.0178,Active
ACC004795,CUST003104,Savings,687489757312,7079.31,2022-09-04,0.0265,Active
ACC004796,CUST003105,Savings,494906849210,6300.06,2023-04-03,0.0117,Active
ACC004797,CUST003106,Checking,285357688255,2403.14,2024-08-29,0.0001,Dormant
ACC004798,CUST003107,Savings,930760295927,25252.8,2023-10-08,0.0168,Dormant
ACC004799,CUST003108,Checking,069071595412,12301.96,2024-10-15,0.0001,Active
ACC004800,CUST003109,Checking,022659967016,4447.72,2025-02-23,0.0001,Active
ACC004801,CUST003110,Checking,050244693366,4173.95,2024-10-17,0.0001,Active
ACC004802,CUST003111,Savings,543604063725,33026.23,2024-08-08,0.0282,Active
ACC004803,CUST003111,Money Market,536123182636,12635.96,2025-02-03,0.0282,Active
ACC004804,CUST003112,Savings,784334488156,18922.97,2022-01-29,0.0208,Active
ACC004805,CUST003113,Money Market,711769737130,25870.5,2021-08-21,0.0399,Active
ACC004806,CUST003113,Savings,104208962928,30449.29,2022-02-01,0.0192,Active
ACC004807,CUST003114,Checking,351397415177,5015.74,2022-04-27,0.0001,Active
ACC004808,CUST003115,Checking,723821983769,8513.16,2020-03-24,0.0001,Active
ACC004809,CUST003116,Checking,254430926847,2769.04,2024-05-23,0.0001,Active
ACC004810,CUST003117,Checking,497932738970,5068.1,2024-10-15,0.0001,Active
ACC004811,CUST003118,Checking,759519244556,9275.29,2025-02-13,0.0001,Active
ACC004812,CUST003119,Checking,413984160620,7458.64,2025-05-24,0.0001,Active
ACC004813,CUST003119,Checking,547803874339,0.0,2024-09-02,0.0001,Active
ACC004814,CUST003119,Checking,404691319115,5092.41,2024-10-16,0.0001,Active
ACC004815,CUST003120,Checking,421473196945,5799.74,2020-03-13,0.0001,Closed
ACC004816,CUST003121,CD,736530569234,22259.96,2025-02-28,0.0464,Active
ACC004817,CUST003122,Savings,952802461258,9398.04,2025-03-28,0.0166,Active
ACC004818,CUST003123,Checking,944423595367,3553.09,2024-04-18,0.0001,Active
ACC004819,CUST003124,Checking,515556520084,7444.9,2024-09-17,0.0001,Dormant
ACC004820,CUST003125,Money Market,886713808082,27174.93,2019-09-01,0.0244,Active
ACC004821,CUST003126,CD,876124433031,16526.25,2025-09-12,0.0484,Active
ACC004822,CUST003127,Checking,435815778455,6331.78,2024-11-01,0.0001,Active
ACC004823,CUST003127,Savings,457691115796,22840.31,2020-09-16,0.0263,Dormant
ACC004824,CUST003127,Money Market,068624592847,26071.8,2022-08-04,0.0373,Active
ACC004825,CUST003127,Checking,461407867267,9706.19,2020-10-05,0.0001,Active
ACC004826,CUST003128,Money Market,501054110490,38872.92,2025-07-14,0.0241,Active
ACC004827,CUST003128,Checking,940012543865,491.42,2023-08-18,0.0001,Active
ACC004828,CUST003128,Savings,977432647994,0.0,2025-03-12,0.0298,Active
ACC004829,CUST003128,Checking,005567274624,11373.07,2024-05-21,0.0001,Dormant
ACC004830,CUST003128,Checking,275743100028,4602.63,2025-04-01,0.0001,Active
ACC004831,CUST003128,Checking,537613324876,8416.04,2025-01-21,0.0001,Active
ACC004832,CUST003128,Savings,407746347166,14473.5,2025-04-09,0.0185,Active
ACC004833,CUST003129,Savings,830763751217,12979.96,2025-04-05,0.018,Active
ACC004834,CUST003130,Savings,116608043955,12331.31,2024-04-05,0.0197,Active
ACC004835,CUST003131,Checking,331906961895,6693.18,2024-02-09,0.0001,Active
ACC004836,CUST003132,Checking,065686215355,9239.31,2024-10-25,0.0001,Active
ACC004837,CUST003133,Checking,936133614391,5903.13,2025-08-19,0.0001,Active
ACC004838,CUST003134,CD,954160842041,18143.6,2024-07-23,0.0443,Active
ACC004839,CUST003134,Money Market,598654178561,32091.86,2024-05-15,0.0256,Active
ACC004840,CUST003135,Checking,138592043853,9864.81,2025-08-19,0.0001,Active
ACC004841,CUST003136,Checking,917653293953,1154.5,2018-10-02,0.0001,Active
ACC004842,CUST003137,Checking,988000901715,6340.57,2024-10-22,0.0001,Active
ACC004843,CUST003137,Checking,778106042667,7758.39,2023-07-10,0.0001,Active
ACC004844,CUST003137,Savings,400292342532,13246.22,2024-05-31,0.0133,Active
ACC004845,CUST003137,Savings,164570158899,29946.05,2025-08-09,0.0262,Active
ACC004846,CUST003138,Savings,872746142247,17651.8,2025-06-16,0.0198,Active
ACC004847,CUST003138,Savings,776507755028,0.0,2025-08-04,0.0225,Active
ACC004848,CUST003139,Checking,794845177240,4047.15,2022-01-15,0.0001,Active
ACC004849,CUST003139,Money Market,661805635769,18266.04,2022-06-25,0.0231,Active
ACC004850,CUST003140,Savings,975314265276,12488.17,2022-07-04,0.0297,Active
ACC004851,CUST003140,Checking,367881276443,5801.87,2019-05-23,0.0001,Active
ACC004852,CUST003140,Checking,390566656008,2564.05,2024-10-08,0.0001,Active
ACC004853,CUST003140,Checking,274387179371,5522.68,2023-12-26,0.0001,Active
ACC004854,CUST003141,Checking,749197073204,410.9,2022-11-11,0.0001,Active
ACC004855,CUST003142,Checking,499729490408,1820.08,2019-12-12,0.0001,Active
ACC004856,CUST003143,Savings,207718820275,15599.64,2022-11-01,0.0141,Active
ACC004857,CUST003144,Checking,868601691033,4461.7,2023-02-23,0.0001,Active
ACC004858,CUST003145,CD,781696978820,12830.74,2021-11-30,0.0426,Active
ACC004859,CUST003146,Checking,412635443619,3156.62,2025-07-24,0.0001,Active
ACC004860,CUST003147,Savings,921709886586,0.0,2025-01-22,0.0141,Active
ACC004861,CUST003148,Savings,204605298963,0.0,2020-11-19,0.0241,Dormant
ACC004862,CUST003149,Checking,311796545605,2216.93,2025-07-29,0.0001,Active
ACC004863,CUST003150,Savings,314800734676,17596.32,2023-05-05,0.0293,Active
ACC004864,CUST003151,Savings,973186763352,3768.0,2024-03-01,0.0292,Active
ACC004865,CUST003152,Checking,727978334475,4029.3,2025-08-28,0.0001,Active
ACC004866,CUST003153,Savings,921725675034,6491.49,2022-06-27,0.0144,Active
ACC004867,CUST003154,Savings,078524338053,3912.89,2019-04-05,0.0245,Active
ACC004868,CUST003155,Checking,554201216956,7088.25,2024-03-18,0.0001,Active
ACC004869,CUST003156,Checking,390378972887,5025.1,2024-08-04,0.0001,Active
ACC004870,CUST003157,Checking,766629417422,6197.88,2025-03-18,0.0001,Active
ACC004871,CUST003158,Checking,273362691585,8932.12,2018-01-11,0.0001,Dormant
ACC004872,CUST003159,Money Market,949116204634,31662.3,2021-11-24,0.0335,Active
ACC004873,CUST003159,Checking,255120499564,4784.89,2021-01-09,0.0001,Active
ACC004874,CUST003159,Checking,020225243382,4270.09,2020-03-17,0.0001,Closed
ACC004875,CUST003159,Checking,186339123894,4814.3,2024-10-15,0.0001,Active
ACC004876,CUST003159,Savings,915805960159,12508.6,2025-01-10,0.0237,Active
ACC004877,CUST003159,Checking,561806173307,2522.62,2021-05-31,0.0001,Active
ACC004878,CUST003159,CD,754122303946,9208.81,2022-07-28,0.0437,Active
ACC004879,CUST003159,Money Market,558720113052,33333.47,2024-10-30,0.0326,Active
ACC004880,CUST003159,Checking,689262801556,6600.02,2019-05-17,0.0001,Active
ACC004881,CUST003159,Checking,584598397829,6571.23,2024-10-08,0.0001,Active
ACC004882,CUST003159,Checking,850093671306,6038.78,2021-11-03,0.0001,Active
ACC004883,CUST003159,Money Market,366436289484,31664.61,2024-03-31,0.0211,Active
ACC004884,CUST003160,Money Market,242754612579,16401.82,2025-06-04,0.0333,Active
ACC004885,CUST003160,Checking,544530422156,6367.38,2025-09-10,0.0001,Active
ACC004886,CUST003161,Checking,159873150090,0.0,2025-05-01,0.0001,Active
ACC004887,CUST003162,Checking,271259726804,5569.16,2021-05-09,0.0001,Active
ACC004888,CUST003163,Money Market,216050551600,8415.46,2023-02-11,0.0362,Dormant
ACC004889,CUST003164,Checking,628900672156,5206.85,2022-12-28,0.0001,Closed
ACC004890,CUST003165,Savings,397913944857,21902.07,2023-05-15,0.0201,Active
ACC004891,CUST003166,Checking,926961167901,1240.68,2025-07-15,0.0001,Active
ACC004892,CUST003167,Savings,673939264985,16971.66,2024-02-11,0.0287,Active
ACC004893,CUST003168,Checking,485143355233,10437.87,2023-04-21,0.0001,Active
ACC004894,CUST003169,Savings,337037550283,25260.27,2022-02-20,0.021,Active
ACC004895,CUST003170,Savings,841406483826,0.0,2024-04-12,0.0212,Active
ACC004896,CUST003171,Savings,983925824148,12642.34,2024-09-10,0.0148,Active
ACC004897,CUST003171,Checking,953149645539,0.0,2025-09-12,0.0001,Active
ACC004898,CUST003171,Money Market,059716753947,27229.87,2024-12-21,0.0259,Dormant
ACC004899,CUST003172,Checking,234593141396,5704.87,2025-06-04,0.0001,Active
ACC004900,CUST003172,Checking,813897231960,3938.88,2025-08-16,0.0001,Active
ACC004901,CUST003172,Savings,114093030606,19421.73,2025-09-07,0.0261,Active
ACC004902,CUST003173,Money Market,779048998951,16906.74,2023-11-14,0.0342,Dormant
ACC004903,CUST003173,Checking,777920175038,4090.47,2022-10-30,0.0001,Active
ACC004904,CUST003174,Savings,375870845196,10818.29,2021-12-02,0.0118,Active
ACC004905,CUST003175,Savings,265358818561,31543.1,2023-08-16,0.0107,Active
ACC004906,CUST003176,Savings,848294637549,9143.96,2025-06-12,0.0163,Active
ACC004907,CUST003177,Checking,741590911999,7328.19,2025-05-05,0.0001,Active
ACC004908,CUST003177,Checking,489801285303,5477.97,2023-11-13,0.0001,Active
ACC004909,CUST003177,Checking,091236358373,4656.68,2024-03-21,0.0001,Active
ACC004910,CUST003178,CD,467749223139,7999.95,2025-08-03,0.0406,Active
ACC004911,CUST003179,Checking,938492137332,7838.82,2022-10-28,0.0001,Active
ACC004912,CUST003179,Checking,569989258701,4971.83,2023-04-15,0.0001,Active
ACC004913,CUST003179,Checking,273654749657,6105.76,2021-08-05,0.0001,Dormant
ACC004914,CUST003179,Checking,205436205880,8059.32,2025-07-17,0.0001,Active
ACC004915,CUST003179,Money Market,138630065124,57068.39,2020-09-19,0.0399,Active
ACC004916,CUST003180,Checking,492851117109,4590.66,2021-05-02,0.0001,Active
ACC004917,CUST003180,CD,634066176182,19401.1,2021-03-02,0.0462,Active
ACC004918,CUST003181,Savings,839545416323,4517.08,2024-04-03,0.0254,Active
ACC004919,CUST003182,Checking,455817896397,5553.9,2025-09-14,0.0001,Active
ACC004920,CUST003183,Money Market,801965611557,19975.03,2024-12-06,0.0366,Active
ACC004921,CUST003184,Checking,585398794568,6223.78,2021-11-05,0.0001,Active
ACC004922,CUST003184,Savings,753321157144,28007.57,2021-04-23,0.0242,Active
ACC004923,CUST003184,Money Market,871566311608,3224.56,2023-02-23,0.0388,Active
ACC004924,CUST003184,Savings,929574708005,18745.26,2021-06-01,0.0116,Active
ACC004925,CUST003184,CD,600580100015,15238.66,2022-06-26,0.0312,Active
ACC004926,CUST003185,Savings,392829291693,9949.09,2022-11-29,0.023,Dormant
ACC004927,CUST003186,Checking,602428230324,7235.61,2025-01-12,0.0001,Active
ACC004928,CUST003187,Checking,339312089733,6599.33,2025-02-10,0.0001,Active
ACC004929,CUST003188,Money Market,725605195761,8171.74,2025-09-07,0.0339,Active
ACC004930,CUST003189,Money Market,972917035398,58181.84,2023-06-29,0.0222,Active
ACC004931,CUST003190,Money Market,766824985033,29482.43,2024-06-04,0.0294,Active
ACC004932,CUST003191,Checking,866524342328,618.62,2022-01-22,0.0001,Active
ACC004933,CUST003191,Savings,222634178784,1993.29,2023-03-07,0.0239,Closed
ACC004934,CUST003191,Checking,544497555307,8245.81,2021-11-13,0.0001,Active
ACC004935,CUST003191,Money Market,580918191582,58468.88,2025-05-18,0.0326,Closed
ACC004936,CUST003192,Savings,140483573827,18513.11,2023-10-04,0.0239,Active
ACC004937,CUST003193,Checking,891555822925,3101.38,2021-10-21,0.0001,Active
ACC004938,CUST003194,Money Market,017693915048,8511.62,2025-02-27,0.0336,Active
ACC004939,CUST003195,Checking,657565706429,2039.13,2022-07-08,0.0001,Active
ACC004940,CUST003196,Savings,366604894906,0.0,2024-11-01,0.02,Dormant
ACC004941,CUST003197,Savings,106633090193,17839.59,2021-01-01,0.0138,Active
ACC004942,CUST003197,Checking,058256813150,7382.05,2022-03-28,0.0001,Active
ACC004943,CUST003198,Savings,479596724016,22444.85,2024-12-10,0.0178,Active
ACC004944,CUST003199,Money Market,747344804987,2251.01,2022-11-13,0.0291,Active
ACC004945,CUST003200,Savings,780216440078,6657.66,2025-09-18,0.011,Dormant
ACC004946,CUST003201,Checking,085760396884,831.26,2025-06-10,0.0001,Active
ACC004947,CUST003201,CD,476722977320,9217.06,2025-06-24,0.0339,Dormant
ACC004948,CUST003201,Checking,503716324492,4758.47,2025-09-18,0.0001,Active
ACC004949,CUST003201,Checking,499370426893,7261.36,2025-07-10,0.0001,Active
ACC004950,CUST003201,Checking,913450127209,8329.65,2025-06-20,0.0001,Active
ACC004951,CUST003202,Checking,010927417925,4214.1,2022-11-20,0.0001,Active
ACC004952,CUST003203,Checking,094866900213,3682.15,2025-06-14,0.0001,Active
ACC004953,CUST003204,Checking,521587245730,2099.63,2025-09-16,0.0001,Active
ACC004954,CUST003204,Checking,401654909239,4481.98,2025-09-11,0.0001,Dormant
ACC004955,CUST003205,Checking,266476297050,9047.51,2024-09-07,0.0001,Active
ACC004956,CUST003206,Savings,030882490487,22637.93,2023-03-14,0.0128,Dormant
ACC004957,CUST003207,Savings,752325547474,11498.96,2025-02-25,0.0217,Active
ACC004958,CUST003207,Savings,782519991386,19928.71,2021-10-21,0.0264,Active
ACC004959,CUST003208,Savings,808590419557,11913.53,2024-03-16,0.0255,Active
ACC004960,CUST003208,Money Market,186071385204,44342.99,2023-10-06,0.029,Active
ACC004961,CUST003208,Checking,796224558399,1728.9,2024-04-14,0.0001,Active
ACC004962,CUST003208,Checking,339264268604,0.0,2025-04-18,0.0001,Active
ACC004963,CUST003208,Checking,991434809545,10035.38,2025-05-29,0.0001,Active
